status,number_of_stories,age,ff_elevation,wc_encoded,roof_encoded
1,1,10,3,18,8
1,1,22,0,13,8
1,2,0,0,180,125
3,1,18,0,19,121
0,1,54,0,33,23
0,1,2,0,0,125
1,2,70,0,12280,23
1,1,70,4,15,125
2,2,68,0,2832,23
4,1,58,0,1316,23125
0,1,62,0,20,23
3,2,53,2,2023,23
3,2,33,0,12,23
2,1,13,0,20,23
1,2,2,0,1232,121
1,25,11,0,44,33
1,1,32,0,12,12
2,2,50,2,44,33
2,12,34,0,13,125
1,1,64,0,13,22
2,2,50,2,44,33
3,5,56,0,44,33
4,1,32,0,19,121
2,2,50,2,44,33
2,1,67,0,44,33
3,1,34,0,44,33
3,1,34,0,44,33
3,1,34,0,44,33
3,1,34,0,44,33
3,5,60,0,44,33
4,5,49,0,44,33
4,2,34,0,0,23
4,1,35,0,20,8
3,1,58,0,13,12
3,1,58,0,20,125
4,2,34,0,28,23
2,1,11,0,2028,8
1,1,12,0,2028,8
1,1,12,0,2013,8
1,1,12,0,20,8
2,1,12,0,20,23
1,1,20,0,20,125
2,1,12,0,28,8
1,1,20,0,13,8
2,1,20,0,13,8
2,1,20,0,13,23
2,1,20,0,13,8
2,1,12,0,2018,8
4,2,21,8,28,125
2,3,15,8,13,31
3,1,17,10,28,23
2,3,41,0,13,121
3,3,33,0,13,125
2,2,66,0,23,23
1,1,68,0,42,23
1,1,31,0,2028,23
1,1,22,0,13,23
4,2,35,0,13,125
2,2,1,0,28,125
4,1,68,0,130,23
1,2,0,0,1205,125
1,1,12,0,2028,8
1,1,11,0,2028,8
2,1,10,0,2018,8
2,1,9,0,2028,8
3,1,2,0,18,8
2,1,20,0,13,8
1,2,13,0,12,125
0,1,3,0,12,8
1,1,3,0,12,8
0,1,5,0,12,8
1,1,4,0,12,8
0,1,13,0,12,125
1,1,2,0,12,8
1,1,3,0,12,8
1,1,5,0,12,8
1,1,5,0,12,8
1,1,1,0,12,8
1,2,1,0,12,8
1,2,3,0,12,8
1,1,1,0,12,8
1,1,1,0,12,8
1,1,11,0,2028,8
1,1,12,0,2028,8
2,1,12,0,2028,8
2,1,12,0,2028,8
2,1,12,0,2034,8
0,1,1,0,2028,8
2,1,12,0,2028,8
1,1,11,0,2018,8
1,1,12,0,2018,8
3,1,20,0,13,8
4,1,118,8,0,23
1,3,0,9,122332,125
4,1,25,7,28,125
4,1,118,0,0,125
4,1,118,0,12,125
2,5,62,0,44,33
1,3,11,0,44,33
1,7,21,2,44,33
2,1,25,0,3,121
2,2,50,2,44,33
3,1,118,0,44,33
2,2,59,0,20,125
2,1,75,0,13,31
2,2,28,8,12,23
2,5,29,0,44,33
2,2,50,2,44,33
2,2,50,2,44,33
3,1,34,0,44,33
3,1,59,0,13,8
3,2,23,8,12,23
0,1,17,0,13,12
4,2,34,2,28,125
3,1,33,0,12,125
2,1,33,0,20,23
1,1,44,0,2012,125
2,1,17,0,210,125
2,1,62,0,19,125
1,1,35,0,1328,22
1,1,68,0,0,23
1,1,68,0,23,125
1,1,68,0,19,125
2,2,11,0,1328,125
1,1,84,0,18,23
2,1,37,0,20,23
2,1,50,3,20,23
0,1,36,1,202328,125
0,1,44,2,20,121
1,1,43,1,20,23
1,1,44,0,20,23
1,1,48,0,2028,23
1,1,42,0,20,121
1,1,43,0,20,121
0,1,45,1,2012,8
0,1,45,1,20,125
4,1,9,0,20,10
2,1,52,0,13,23125
1,1,31,0,19,125
2,1,37,0,1913,121
2,1,42,0,2013,18
4,1,47,0,19,121
2,3,9,0,20,125
4,2,41,0,201923,121
4,2,48,0,2013,12115
2,1,48,0,2019,121
3,1,6,0,2032,8
1,1,6,0,20,8
3,2,6,0,2012,8
3,2,2,0,2018,8
4,2,2,0,2028,8
0,1,20,0,19,125
3,1,29,0,44,121
3,1,21,0,19,121
3,1,31,0,1913,125
1,1,9,0,13,121
3,1,12,0,20,8
1,1,12,0,20,8
1,1,12,0,2013,8
2,1,12,0,2018,23
1,1,20,0,13,8
1,1,20,0,13,8
2,1,20,0,13,8
1,9,37,0,13,18
2,13,33,0,13,125
1,2,11,0,44,23
3,1,40,0,44,32
3,1,35,0,2013,23125
3,2,26,0,19,125
3,3,0,0,44,33
4,2,62,0,20,33
1,1,82,0,13,31
4,2,108,0,44,33
1,1,33,0,13,26
3,1,39,0,13,121
0,1,61,0,2021,121
3,1,38,0,44,33
2,2,10,0,44,23
1,1,14,1,44,121
1,2,6,0,1223,23
4,1,35,0,20,125
1,2,11,0,13,125
1,2,11,0,1223,125
1,2,13,0,28,125
1,2,2,3,28,125
0,2,3,0,0,125
1,1,1,3,28,125
1,2,43,11,1223,125
4,2,35,0,28,33
4,1,38,0,42,33
1,8,17,0,13,125
2,1,34,0,39,31
2,3,12,13,28,125
2,1,16,0,2028,8
2,1,5,0,20,8
2,1,12,0,20,8
1,1,12,0,2034,8
3,1,7,0,2018,23
2,1,3,0,2028,8
2,1,21,0,13,8
2,1,20,0,13,8
4,2,118,7,12,31
4,2,33,4,18,125
4,2,33,6,12,125
4,2,15,9,13,125
2,3,12,8,13,31
2,1,21,12,13,12
2,3,0,10,0,125
4,1,32,0,42,34
4,1,48,3,12,23
2,3,5,12,28,125
4,1,48,0,0,125
1,1,4,0,13,0
4,2,30,0,0,125
0,1,32,1,0,23
1,1,30,9,0,23
1,2,4,10,28,125
4,1,34,0,0,121125
4,1,48,0,0,125
4,1,51,0,28,125
2,1,31,0,44,23
1,1,87,2,12,125
0,1,46,0,20,23
1,1,10,2,28,23
2,1,33,0,20,121
3,2,44,0,28,23
4,1,44,0,19,121
4,1,3,0,1219,125
1,2,74,0,28,23
2,2,88,0,32,8
1,1,108,0,28,8
2,1,34,0,2032,8
2,1,102,0,28,121125
0,1,41,0,20,8
2,1,93,3,28,125
2,1,19,0,28,8
2,2,18,0,28,125
4,2,33,0,28,121
3,2,33,0,20130,121
1,1,41,0,200,23
3,1,34,0,200,23
3,3,29,0,13,125
3,1,31,0,200,8
3,1,31,0,20,23
4,1,34,0,20,23
3,1,33,0,20,23
2,2,12,0,2028,8
0,1,16,0,13,8
0,1,15,0,13,8
3,1,29,0,2018,23
3,2,45,0,2028,23
3,2,32,0,13,23
2,2,39,0,2028,23
2,2,18,4,0,8
4,1,54,0,20,23
4,2,31,8,18,125
4,2,34,0,20,17
4,1,40,0,20,116
2,1,6,11,0,121
4,1,47,0,20,12
4,2,35,0,32,125
4,2,34,0,32,125
4,2,53,0,20,23
4,1,54,0,20,8
4,1,52,0,2018,23
4,1,63,0,42,33
2,1,16,11,28,125
4,2,35,0,42,33
4,2,34,0,18,8
4,1,34,0,28,23125
4,2,32,0,0,8
3,2,8,9,28,125
4,1,19,0,19,125
2,2,19,4,0,35
4,1,51,2,3,125
4,1,51,1,3,125
4,1,63,2,3,125
1,1,63,2,18,125
3,1,63,2,3,125
4,1,41,9,13,33
4,1,41,0,20,12
4,1,33,7,23,23
4,1,45,0,20,125
4,1,51,0,20,23
4,2,42,0,13,23
3,2,53,0,21,125
4,1,54,0,21,125
4,1,53,0,0,121
4,1,53,0,20,12
4,1,50,0,2018,23
4,1,36,9,0,12
4,1,31,9,13,12
4,1,45,0,2013,23
4,2,42,0,21,125
4,1,44,0,2019,125
1,1,32,0,19,125
1,1,32,0,2019,125
3,1,83,0,3,121
4,1,54,0,13,125
4,1,49,0,21,23
4,1,53,0,33,125
4,1,53,0,20,23
4,1,50,0,20,23
4,2,15,0,13,125
4,1,55,0,0,23
4,1,55,0,33,23
4,1,53,0,20,12
4,1,53,0,28,116
4,2,41,0,38,116
4,1,54,0,20,8
4,1,40,0,20,23
4,1,38,0,18,23
4,2,56,0,28,121
4,1,53,0,13,16
4,1,54,0,20,125
4,0,54,0,20,8
4,1,25,0,18,121
4,1,44,8,35,24
3,1,38,0,13,125
3,1,5,0,42,125
0,1,5,0,315,125
3,1,28,0,19,121
2,1,42,0,19,125
4,1,44,0,2019,125
4,1,32,0,19,125
4,2,28,8,28,125
3,2,18,10,28,125
4,1,58,0,20,23
4,1,60,0,25,125
4,1,60,0,13,23
3,2,19,9,12,125
3,2,23,8,28,121
4,2,26,8,28,125
3,2,21,10,12,121
3,3,58,0,23,33
3,2,16,9,28,121
2,2,2,9,12,125
4,1,41,0,2013,33
4,1,55,0,13,8
4,1,47,0,13,125
4,1,22,9,28,12
4,2,38,0,28,125
2,3,2,9,1218,121
4,2,15,9,28,125
4,1,78,0,13,125
4,1,25,9,0,23
4,1,38,0,2013,33
4,1,62,0,42,125
4,3,15,10,18,125
2,2,2,9,28,125
3,1,64,0,0,125
3,3,14,0,23,121
4,1,68,0,42,23
1,5,6,8,13,125
4,1,70,0,42,125
3,2,20,8,28,125
4,2,35,8,42,33
4,2,38,8,42,31
4,0,36,0,42,33
3,2,21,9,28,8
4,2,65,0,130,125
2,1,20,8,8,125
3,1,2,0,19,121
4,1,34,2,19,121
4,2,2,10,12,121
2,2,31,10,23,121
4,2,14,0,28,121
4,1,52,0,20,125
3,1,44,0,20,125
3,2,28,0,1328,125
2,1,43,0,20,8
4,1,52,2,2028,8
1,1,33,0,12,8
3,2,28,0,1328,125
1,1,3,0,44,125
3,1,42,0,2012,125
3,2,41,0,2028,125
4,1,52,0,2018,23
1,1,0,0,28,8
1,2,14,0,28,23
1,2,12,0,18,8
1,1,4,1,44,33
1,1,14,0,0,125
2,1,12,0,18,23
1,1,25,0,0,8
0,1,39,0,0,125
1,1,38,0,237,125
1,1,12,0,28,121
1,1,10,0,20,23
2,1,40,0,44,125
1,1,11,0,28,8
1,1,1,0,12,8
1,1,2,0,28,8
2,1,8,0,18,23
2,1,41,0,20,125
3,1,18,0,28,8
3,1,20,0,28,23
4,1,48,1,0,125
1,1,21,0,120,121
2,1,23,0,28,23
3,1,21,0,18,8
1,1,20,0,28,23
1,1,37,0,13,23
1,1,39,0,13,125
2,1,40,0,20,23
1,3,9,8,12,125
2,1,10,0,12,8
2,2,16,0,2028,8
2,1,35,8,18,121
1,2,34,0,12,125
1,1,1,10,12,125
1,1,2,2,28,23
0,1,11,3,12,125
2,3,17,0,28,125
1,2,20,0,13,8
3,2,37,0,200,23
1,1,32,0,13,8
2,2,26,0,28,125
2,1,37,0,187,8
2,1,23,0,28,23
1,1,18,0,21,8
1,1,21,0,13,8
1,1,0,0,12,125
3,2,35,0,18,8
1,1,17,0,13,8
1,1,26,0,20,8
2,1,20,0,21,23
0,1,3,0,12,125
2,1,26,0,20,8
2,1,16,0,13,23
2,1,31,0,12,8
1,1,20,0,28,8
2,2,19,0,13,8
1,1,30,0,28,8
0,1,21,0,28,121
3,2,30,0,1307,8
0,2,1,0,207,8
1,1,4,0,12,125
1,2,22,0,13,8
1,1,31,0,20,125
1,3,17,8,28,8
2,2,28,0,1832,8
1,1,33,0,2313,8
2,2,33,0,3226,8
0,1,33,0,28,125
0,2,31,0,1228,8
1,1,31,0,2028,125
2,2,21,0,28,125
2,1,33,0,23,8
1,1,0,0,12,125
2,1,28,0,2012,8
1,1,31,0,28,125
1,1,8,0,9,8
1,1,32,0,13,125
3,2,27,0,2018,8
1,2,33,0,2028,8125
1,1,21,0,20,8
1,1,31,0,32,23
1,2,22,0,13,8
2,2,24,0,13,121
1,1,21,0,2028,8
2,1,19,0,2028,8
3,2,37,0,13,23
3,2,19,0,28,8
3,2,36,0,12,23
2,2,36,0,13,8
3,1,34,0,32,8
1,2,34,10,12,8
2,2,19,0,1328,125
1,1,35,8,32,125
4,2,32,0,18,125
3,2,36,0,23,23
3,2,35,0,200,8
3,2,34,0,13,23
2,1,30,0,13,121
2,1,30,0,20,125
1,1,11,0,28,8
4,1,29,4,0,31
0,1,79,0,12,125
0,1,58,0,285,23
2,2,68,0,0,23
1,1,118,0,0,23
1,1,118,0,0,125
0,1,0,1,44,125
0,1,68,0,28,8
4,1,40,2,19,121
1,1,78,0,28,23
2,1,30,4,28,23
2,1,41,0,20,23
4,2,118,0,33,23
1,1,68,2,202832,23
2,1,118,0,20,125
2,1,118,0,0,125
2,1,21,1,13,23
2,1,118,0,200,23
1,1,118,0,0,125
1,1,55,0,28,125
2,1,82,0,28,23
2,1,88,0,42,23
2,1,63,0,20,23
2,1,65,0,28,6
2,1,78,0,20,23
2,1,69,0,44,23
3,1,83,0,28,125
0,1,94,3,18,23
1,2,81,0,3,23125
1,1,103,0,28,23
1,1,87,1,12,23
2,1,82,2,12,23
1,2,1,0,23,121
2,1,82,2,12,23
0,1,68,0,12,8
1,1,30,0,42,33
1,1,82,0,32,23
2,1,80,0,32,23
2,1,82,0,28,23
2,1,78,0,3,23
3,1,82,3,28,23
2,1,53,0,1214,23
2,1,83,0,2313,23
1,1,45,0,3,23
2,1,92,0,28,8
1,1,33,0,1328,33
0,1,61,0,28,8
3,1,52,0,19,121125
4,1,31,0,20,121
4,1,34,0,19,121
3,1,21,0,19,121
2,1,34,0,40,121
4,1,46,0,19,16
4,1,54,0,2028,23
3,1,38,0,321,125
4,1,39,0,13,8
4,1,8,4,18,125
2,2,0,0,12032,125
4,1,53,0,13,23
4,1,54,0,200,23
4,1,45,0,20,23
4,2,36,8,0,23
4,1,31,8,32,23
2,2,21,9,28,23
4,1,38,7,0,125
4,1,48,0,28,31
4,1,63,0,28,125
4,2,38,0,42,31
4,1,35,0,28,125
4,2,35,0,120,23
3,2,15,9,2832,125
2,2,15,9,28,125
2,2,2,0,1223,125
1,2,9,0,13,8
1,2,1,0,23,23
1,2,2,0,20,23
1,1,7,1,12,23
1,1,0,0,18,121
1,1,0,0,2028,8
2,1,1,0,2028,8
3,2,9,3,12,125
1,1,12,0,2018,23
0,1,11,0,2018,23
2,1,11,0,2028,23
3,1,31,0,9,23
2,1,31,0,18,23
2,1,16,0,2028,23
1,1,18,0,13,23
0,1,2,0,28,8
1,2,9,0,12,23
1,2,9,0,28,8
2,1,3,0,28,8
2,2,3,0,2018,23
2,2,21,0,18,125
2,1,32,0,0,23
1,2,11,0,13,125
1,1,0,0,18,121
1,1,20,0,20,125
2,1,9,0,28,8
4,1,38,0,20,8
0,1,9,0,28,8
2,2,1,10,12,125
3,2,0,10,28,125
3,2,2,10,28,125
0,2,14,0,2332,125
1,1,3,0,2028,23
1,2,1,10,28,125
2,1,7,0,280,125
2,2,11,0,0,125
3,1,2,3,12,125
2,2,11,0,12,125
0,1,3,0,28,125
2,1,3,0,32,8
2,1,13,10,28,23
2,1,3,3,28,125
4,2,34,0,13,125
4,2,37,9,13,23125
2,3,10,9,13,125
1,1,5,0,28,125
1,1,1,1,44,33
1,1,0,0,28,125
1,1,2,0,200,125
1,1,15,0,28,23
0,1,3,0,28,125
2,2,6,0,0,125
3,2,1,0,2018,8
1,1,2,0,2028,8
2,1,1,0,2028,8
2,2,2,0,2018,8
2,1,1,0,202832,8
2,2,1,0,2018,8
2,2,1,0,2028,8
1,1,1,0,2018,8
2,1,5,0,2028,8
2,1,5,0,20,8
2,2,2,0,2028,8
2,1,2,0,2018,8
1,1,2,0,2018,8
3,2,2,0,2018,8
2,2,2,0,2028,8
1,1,6,0,2012,8
2,1,12,0,28,8
2,2,8,0,28,8
1,2,13,0,18,23
1,1,13,0,28,8
1,2,13,0,18,23
2,2,11,0,18,23
1,2,8,0,28,8
3,2,10,0,28,8
1,2,9,0,28,8
1,1,9,0,2032,8
3,1,8,0,2028,8
3,1,12,0,20,8
1,1,13,0,20,8
2,1,13,0,20,8
2,1,13,0,20,8
3,1,13,0,20,8
3,1,14,0,20,8
2,1,14,0,2018,8
2,1,14,0,2018,8
2,1,14,0,2028,8
2,1,14,0,2018,8
3,1,15,0,20,8
3,1,15,0,2018,8
2,1,15,0,2018,125
1,1,0,0,2028,8
2,1,0,0,2028,8
1,1,0,0,20,8
1,1,8,0,28,8
3,1,40,0,13,125
2,1,2,0,28,8
3,2,1,0,28,8
1,1,2,0,28,8
1,1,2,0,28,8
3,2,2,0,28,8
2,2,2,0,28,8
2,2,1,0,28,8
3,2,2,0,2012,23
1,2,2,0,2028,8
1,2,2,0,2023,8
1,2,2,0,2028,8
1,2,2,0,2037,8
1,2,3,0,2028,8
1,2,4,0,200,23
1,1,10,0,20,8
1,1,3,0,20,8
1,1,3,0,20,8
1,3,8,0,1327,125
1,3,10,0,2013,125
1,1,2,0,12,121
2,1,10,0,2028,8
2,1,10,0,2028,8
2,1,10,0,2028,23
2,1,9,0,2028,8
1,1,14,0,2028,23
2,2,25,0,0,23
1,1,14,0,2028,23
3,2,25,0,28,8
3,2,25,0,28,8
3,2,25,0,28,8
4,2,25,0,28,8
2,1,9,0,20,23
1,2,1,0,20,23
1,2,1,0,21,8
1,2,1,0,12,8
2,2,1,0,12,8125
2,2,1,0,12,8
1,2,1,1,12,23
1,1,1,2,1232,23
2,2,11,10,28,8
1,1,4,10,0,16
2,1,17,0,28,23
1,1,3,3,18,8
0,1,15,9,12,125
4,1,20,0,20,125
1,1,12,0,2028,8
2,3,0,9,28,125
4,1,40,1,19,121
2,1,10,1,44,125
1,1,11,0,2028,23
4,1,56,0,3,125
0,1,34,0,13,125
4,1,25,0,19,125
2,1,18,0,13,8
3,1,36,0,40,125
4,1,25,0,19,125
3,1,1,0,13,8
3,2,21,4,13,8
4,1,51,0,13,125
0,2,47,4,0,33
2,1,30,0,13,125
3,1,35,0,13,23
2,2,26,4,13,125
1,1,22,4,13,7
1,1,20,0,13,125
2,1,22,1,12,8
4,2,41,0,13,23
1,1,10,8,1213,125
0,2,24,8,42,33
4,1,20,2,12,8
4,2,60,0,12,33
3,1,31,0,31,8
1,1,16,4,13,125
2,2,10,0,1213,125
1,2,3,0,12,7
0,1,19,1,42,31
0,2,31,0,13,125
4,2,20,0,13,8
4,2,58,1,13,33
2,1,32,1,13,125
0,1,13,0,42,31
0,1,41,0,13,33
2,3,37,0,13,9
4,2,50,0,190,23
2,1,52,0,23,8
4,3,37,0,13,23
4,1,60,0,13,33
4,2,60,0,13,33
1,2,24,0,0,33
4,2,60,0,13,33
4,1,53,8,42,31
0,1,19,0,13,8
4,1,51,0,13,125
1,1,16,0,1913,3
3,1,1,0,13,8
3,1,13,0,13,8
1,1,15,2,12,8
3,1,11,2,12,8
4,1,1,0,13,8
3,1,1,0,13,8
3,1,1,0,12,8
3,1,1,0,13,8
4,2,20,0,13,8
3,2,1,0,13,8
2,1,18,0,13,8
4,2,1,0,13,8
4,1,1,0,13,8
4,1,20,0,13,8
3,1,13,0,13,8
4,1,48,0,12,23
1,1,31,0,13,8
3,1,33,0,0,8
3,1,13,0,13,8
1,2,10,2,13,26
2,1,27,1,13,23
3,1,13,0,13,8
1,1,33,0,13,26
0,1,34,0,13,125
2,1,32,0,13,23
4,2,40,0,13,125
2,2,31,0,13,26
4,2,40,0,13,26
4,2,40,0,13,26
4,2,40,0,13,26
4,2,58,0,12,31
2,1,18,0,13,8
3,1,19,0,1213,8
3,1,13,0,13,8
3,1,13,0,13,8
4,1,48,0,13,23
3,1,13,0,13,8
1,1,6,9,13,125
1,1,1,4,42,125
4,1,38,3,23,23
3,1,43,3,0,23
4,2,19,0,1213,8
4,2,40,0,13,26
2,2,31,0,13,26
3,2,30,0,13,26
2,2,31,0,13,26
4,2,40,0,13,26
4,1,44,1,0,31
1,1,20,0,13,125
3,1,13,0,13,8
3,1,52,0,23,8
1,2,17,0,13,12
1,1,38,0,13,33
0,1,30,2,13,125
3,1,60,0,13,31
3,1,13,0,13,8
1,2,22,0,13,121
4,2,20,0,13,8
2,1,21,0,19,121
3,1,25,2,13,125
3,1,58,0,13,33
4,1,51,0,13,125
4,1,29,0,13,121
1,1,19,0,1332,125
2,1,28,0,44,121
2,1,18,0,13,8
1,1,29,0,13,12
4,1,20,0,13,8
0,1,25,6,13,125
0,1,34,0,13,125
1,2,16,1,13,12
1,1,36,1,13,125
4,2,38,1,13,12
2,2,16,0,12,125
4,1,20,0,13,9
3,1,13,0,13,8
2,1,28,0,13,18
1,1,25,3,12,125
2,2,10,0,1213,125
4,1,58,0,13,31
2,1,18,0,13,8
2,1,40,0,19,31
0,1,45,0,13,31
0,2,31,0,13,125
1,2,41,0,13,26
0,1,34,0,13,125
0,1,34,0,13,125
0,1,22,0,13,121
2,2,19,0,1213,31
1,2,37,0,13,23
1,1,21,0,2013,121
3,2,32,0,13,125
4,2,10,0,1213,125
2,1,32,0,13,23
1,2,8,4,13,18
4,1,46,0,23,125
4,1,53,0,13,23121
4,1,27,8,23,121
3,1,59,0,3,125
1,1,22,0,13,121
4,1,60,0,13,33
1,2,42,0,13,31
4,1,48,0,13,23
0,3,22,0,13,121
4,1,47,0,19,27
4,1,36,0,42,125
4,1,51,0,13,125
3,1,50,0,2,121
2,1,40,0,13,12
2,1,40,0,13,12
0,1,39,1,13,12
2,2,21,0,13,125
3,2,37,0,13,12
3,2,32,0,13,125
1,2,19,0,1329,125
0,1,34,1,13,125
0,2,39,3,13,125
3,2,10,0,1213,125
3,2,51,0,21,125
0,1,25,0,13,23
4,1,58,0,12,31
4,2,41,1,12,23
4,2,58,0,12,31
4,1,34,0,19,121
4,2,53,0,13,33
4,1,48,0,13,23
2,1,32,0,13,23
3,1,35,0,13,23
3,1,43,0,42,31
3,1,13,0,13,8
1,2,26,0,13,125
4,2,42,0,42,31
4,1,58,0,13,31
4,1,48,0,13,23
4,2,60,0,13,33
2,1,54,1,23,8
4,1,60,0,13,33
4,1,59,0,43,23
4,2,52,0,13,31
2,1,63,1,0,23
4,1,54,5,12,31
4,2,42,3,42,31
4,1,29,0,13,121
4,1,33,0,0,8
2,1,28,8,13,12
4,1,48,0,13,23
3,1,13,0,13,8
4,1,42,0,42,31
4,1,48,0,13,23
4,1,48,0,13,23
4,1,58,0,13,31
1,1,38,0,1310,8125
4,1,58,0,13,31
4,2,33,1,0,31
2,1,42,6,12,31
0,1,36,10,13,23
2,1,28,8,28,125
2,2,20,0,12,9
4,1,43,3,0,23
1,2,28,5,42,9
4,1,48,0,13,23
4,1,54,4,0,23
4,2,23,1,23,121
4,1,25,2,23,121
1,1,2,0,12,9
1,1,67,4,23,9
2,2,26,0,130,8
4,2,58,0,12,31
3,1,23,6,0,8
1,1,15,4,32,121
1,1,3,0,12,8
0,1,36,0,0,9
4,2,53,0,23,125
4,2,29,4,0,31
2,2,21,0,13,125
3,1,33,0,0,8
4,1,41,0,42,33
3,1,58,1,12,31
4,2,39,0,1310,8
4,2,41,0,13,23
4,1,53,2,13,31
4,1,48,0,13,23
4,1,48,0,13,23
3,1,35,0,13,23
4,1,52,0,130,31
3,1,13,0,13,8
4,1,58,0,13,31
2,1,27,1,13,23
3,1,13,0,13,8
4,1,41,0,42,33
4,1,48,0,13,23
4,1,51,0,13,125
2,1,18,0,13,8
3,1,30,3,12,125
4,1,41,0,42,33
0,1,34,1,13,125
4,1,42,0,42,31
4,1,63,0,42,23
4,2,41,0,13,23
3,1,33,5,12,23
4,1,48,0,13,23
3,1,52,0,13,8
3,1,66,2,13,23
4,1,26,0,130,8
4,1,58,0,13,31
0,2,47,0,13,31
4,1,41,0,42,33
0,1,57,2,0,23
4,2,57,0,13,31
0,1,30,5,42,33
4,1,48,0,13,23
4,1,20,0,13,8
0,2,47,0,13,31
4,1,20,0,13,8
4,1,63,0,42,23
4,1,38,0,23,23
4,2,34,8,12,8
0,1,22,2,42,31
4,1,20,0,13,8
2,1,32,0,13,23
2,1,28,0,13,20
4,2,41,0,13,23
4,1,60,0,13,33
4,2,57,1,13,31
1,1,46,0,23,8
4,1,20,0,13,8
4,1,43,2,0,23
4,1,20,0,13,8
4,1,20,2,12,8
4,1,33,0,0,8
3,1,33,3,13,8
4,1,29,2,13,8
4,1,20,0,13,8
4,1,41,0,42,33
4,2,57,0,13,31
2,1,18,0,13,8
4,2,57,0,13,31
4,1,41,0,42,33
4,1,56,0,12,1831
4,1,29,4,0,8
0,2,58,0,42,23
4,1,52,0,130,33
4,1,48,0,13,23
4,2,64,0,24,23
2,1,47,0,13,6
0,1,13,0,42,33
0,2,43,0,13,33
1,2,22,0,13,121
4,1,60,0,13,33
3,1,13,0,13,8
0,1,41,0,13,33
4,1,43,0,0,23
4,1,20,0,13,8
4,2,59,0,13,33
4,1,1,0,41,28
4,1,48,0,13,23
4,1,60,0,13,33
1,2,52,2,12,23
4,1,48,0,13,23
0,1,13,0,42,33
0,1,13,0,42,33
3,1,35,0,13,23
0,1,25,0,13,23
2,1,40,0,42,8
0,1,44,0,120,23
0,1,13,0,42,33
0,1,13,0,42,33
0,1,25,0,13,23
0,1,13,0,42,33
0,1,13,0,42,33
4,1,48,0,13,23
4,2,60,0,13,33
4,1,41,0,42,33
4,1,44,0,23,33
4,2,19,2,1213,23
4,2,60,0,13,33
2,2,41,0,13036,31
4,1,48,0,13,23
3,1,13,0,13,8
1,1,6,9,13,125
0,7,12,0,44,33
0,1,43,0,130,23
2,1,32,0,13,23
0,1,30,0,13,12
2,2,21,0,13,125
1,1,10,1,1213,125
1,2,19,8,1213,33
3,1,69,3,0,125
4,1,30,2,0,33
4,1,33,0,0,8
4,1,28,0,12,121
4,1,36,8,1311,33
0,1,19,0,1213,26
1,1,8,9,12,125
3,1,47,0,19,413
2,1,32,0,13,23
2,1,40,0,13,12
4,1,48,0,13,23
2,1,18,0,13,8
4,2,49,0,12,125
0,1,11,12,13,125
0,1,11,12,13,125
1,1,11,12,13,125
0,1,6,9,13,125
4,2,57,0,13,31
3,1,13,0,13,8
0,1,17,0,42,31
2,1,21,0,13,121
3,2,51,0,13,33
4,1,48,0,13,23
4,1,48,0,13,23
0,1,45,0,13,31
2,1,53,2,23,125
